cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,bad_count,good_count,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,bad_direct_decline,good_direct_decline,bad_manual_review,good_manual_review,bad_auto_approve,good_auto_approve,direct_decline_bad_rate,manual_review_bad_rate,auto_approve_bad_rate,expected_bad_saved,expected_good_lost,expected_bad_saved_capture,expected_good_lost_capture,expected_final_reject_pct,expected_final_approve_bad_rate,manual_review_cost_total,incremental_value_vs_approve_all_units,incremental_value_per_10000_applications,bad_loss_cost,false_decline_good_cost,manual_review_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
balanced_base,development,0.12,0.05,0.16999999999999998,0.1326846341030797,0.1706412777881954,519.3313634654797,497.95507381024896,184507,14895,169612,22580,8729,153198,0.1223801806977513,0.04730985816256294,10067,12513,1308,7421,3520,149678,0.445837023914969,0.1498453431091763,0.02297680126372407,10851.8,12958.26,0.7285532057737495,0.07639942928566375,0.12904691962906556,0.0251604044233823,872.9000000000001,40427.84,2191.127707891841,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.12,0.07,0.19,0.1219681790350782,0.1706412777881954,526.2920163417665,497.95507381024896,184507,14895,169612,22580,12057,149870,0.1223801806977513,0.06534711420162921,10067,12513,1689,10368,3139,146731,0.445837023914969,0.14008459815874597,0.020944818842997263,11080.4,13135.08,0.7439006377979187,0.07744192627880103,0.13124423463608428,0.023797890243975474,1205.7,41061.22,2225.4559447609035,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.12,0.1,0.22,0.10723882008329237,0.1706412777881954,536.7759474858359,497.95507381024896,184507,14895,169612,22580,17582,144345,0.1223801806977513,0.09529177754773531,10067,12513,2205,15377,2623,141722,0.445837023914969,0.12541235354339667,0.018171741314212477,11390.0,13435.62,0.7646861362873447,0.07921385279343443,0.1345511010422369,0.02194996060279539,1758.2,41756.18,2263.1217243790206,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.15,0.0,0.15,0.14573348292807567,0.14573348292807567,511.4712880523599,511.4712880523599,184507,14895,169612,27810,0,156697,0.15072598871587528,0.0,10912,16898,0,0,3983,152714,0.39237684286227975,0.0,0.025418482804393194,10912.0,16898.0,0.7325948304800268,0.09962738485484518,0.15072598871587528,0.025418482804393194,0.0,37662.0,2041.223368219092,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.15,0.03,0.18,0.12680942304949777,0.14573348292807567,523.08532561682,511.4712880523599,184507,14895,169612,27810,5264,151433,0.15072598871587528,0.028530082869484625,10912,16898,672,4592,3311,148122,0.39237684286227975,0.1276595744680851,0.02186445490745082,11315.2,17173.52,0.7596643168848607,0.10125179822182392,0.15440454833691947,0.022944747243720417,526.4,38876.079999999994,2107.0246657308394,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.15,0.05,0.2,0.11686200308818163,0.14573348292807567,529.7952434587617,511.4712880523599,184507,14895,169612,27810,8631,148066,0.15072598871587528,0.0467787130027587,10912,16898,1016,7615,2967,145099,0.39237684286227975,0.11771521260572355,0.02003836127132495,11521.6,17354.9,0.7735213158778114,0.10232118010518125,0.15650625721517342,0.021675699814625027,863.1,39390.0,2134.878351498859,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.15,0.07,0.22,0.10723882008329237,0.14573348292807567,536.7759474858359,511.4712880523599,184507,14895,169612,27810,12352,144345,0.15072598871587528,0.06694596952961135,10912,16898,1360,10992,2623,141722,0.39237684286227975,0.11010362694300518,0.018171741314212477,11728.0,17557.52,0.787378314870762,0.10351578897719502,0.15872308367704208,0.02040310400338922,1235.2,39847.28,2159.662235037153,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,development,0.15,0.1,0.25,0.09552850331754612,0.14573348292807567,546.0571888633244,511.4712880523599,184507,14895,169612,27810,17738,138959,0.15072598871587528,0.09613727392456654,10912,16898,1807,15931,2176,136783,0.39237684286227975,0.10187168790168001,0.015659295187789204,11996.2,17853.86,0.8053843571668345,0.10526295309294154,0.16178280498842862,0.01874342011422184,1773.8000000000002,40353.34,2187.0899207076154,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1799,59703,0.0,0.029251081265649896,0,0,776,1023,4189,55514,0.0,0.4313507504168983,0.07016397835954642,465.59999999999997,61.379999999999995,0.09377643504531721,0.0010856607177600508,0.008568501837338623,0.07379087370533047,179.9,2086.72,339.29303112093913,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3077,58425,0.0,0.050030893304282786,0,0,1188,1889,3777,54648,0.0,0.38609034774130646,0.06464698331193838,712.8,113.33999999999999,0.14356495468277944,0.0020047048835276013,0.013432733894832688,0.07008058888658521,307.70000000000005,3142.96,511.0337875191051,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4289,57213,0.0,0.06973756950993464,0,0,1488,2801,3477,53736,0.0,0.34693401725343903,0.06077290126369881,892.8,168.06,0.17981873111782476,0.002972566637777031,0.017249195148125264,0.06737463919442949,428.90000000000003,3867.0399999999995,628.7665441774251,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6185,55317,0.0,0.10056583525739,0,0,1901,4284,3064,52253,0.0,0.30735650767987066,0.05538984399009346,1140.6,257.03999999999996,0.22972809667673713,0.0045464032403558724,0.02272511463041852,0.06362932738989319,618.5,4827.46,784.9273194367663,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,624,0,60878,0.010146011511820754,0.0,338,286,0,0,4627,56251,0.5416666666666666,0.0,0.07600446795229804,338.0,286.0,0.06807653575025176,0.005058634168774431,0.010146011511820754,0.07600446795229804,0.0,1404.0,228.28525901596694,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,4965,56537,624,1867,59011,0.010146011511820754,0.03035673636629703,338,286,665,1202,3962,55049,0.5416666666666666,0.356186395286556,0.06714002474114995,737.0,358.12,0.14843907351460223,0.006334258980844403,0.01780625020324542,0.06999202739820365,186.70000000000002,3140.1800000000003,510.58176969854645,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,4965,56537,624,3062,57816,0.010146011511820754,0.049786998796787094,338,286,1008,2054,3619,54197,0.5416666666666666,0.32919660352710645,0.0625951293759513,942.8,409.24,0.18988922457200402,0.007238445619682686,0.02198367532763162,0.06686953740285113,306.2,3998.5600000000004,650.1512145946474,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,4965,56537,624,4337,56541,0.010146011511820754,0.07051803193392085,338,286,1293,3044,3334,53207,0.5416666666666666,0.2981323495503804,0.05896606002723687,1113.8,468.64,0.22433031218529706,0.008289085023966606,0.02572989496276544,0.06427283511427653,433.70000000000005,4666.66,758.7818282332281,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,4965,56537,624,6111,54767,0.010146011511820754,0.09936262235374459,338,286,1676,4435,2951,51816,0.5416666666666666,0.2742595319914908,0.05388281264264977,1343.6,552.0999999999999,0.2706143001007049,0.009765286449581688,0.03082338785730545,0.06075532284339071,611.1,5554.799999999999,903.1901401580435,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,4965,56537,1799,0,59703,0.029251081265649896,0.0,776,1023,0,0,4189,55514,0.4313507504168983,0.0,0.07016397835954642,776.0,1023.0,0.15629405840886204,0.01809434529600085,0.029251081265649896,0.07016397835954642,0.0,2857.0,464.5377386101265,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,4965,56537,1799,1887,57816,0.029251081265649896,0.030681929042957953,776,1023,570,1317,3619,54197,0.4313507504168983,0.302066772655008,0.0625951293759513,1118.0,1102.02,0.22517623363544814,0.01949201407927552,0.03609671230203896,0.06489324411903921,188.70000000000002,4299.28,699.0471854573835,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,4965,56537,1799,3162,56541,0.029251081265649896,0.051412962180091705,776,1023,855,2307,3334,53207,0.4313507504168983,0.2703984819734345,0.05896606002723687,1289.0,1161.42,0.2596173212487412,0.02054265348355944,0.039842931937172775,0.0622506628950487,316.20000000000005,4967.38,807.6777990959644,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,4965,56537,1799,4386,55317,0.029251081265649896,0.0713147539917401,776,1023,1125,3261,3064,52253,0.4313507504168983,0.25649794801641584,0.05538984399009346,1451.0,1218.66,0.292245720040282,0.021555087818596674,0.043407694058729795,0.05972905378232449,438.6,5597.74,910.1720269259536,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,4965,56537,1799,6163,53540,0.029251081265649896,0.10020812331306299,776,1023,1438,4725,2751,50789,0.4313507504168983,0.2333279247119909,0.051382144191258874,1638.8,1306.5,0.33007049345417927,0.02310876063462865,0.04788949952847062,0.05680306438033564,616.3000000000001,6271.2,1019.6741569379857,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,4965,56537,3077,0,58425,0.050030893304282786,0.0,1188,1889,0,0,3777,54648,0.38609034774130646,0.0,0.06464698331193838,1188.0,1889.0,0.23927492447129908,0.03341174805879336,0.050030893304282786,0.06464698331193838,0.0,4051.0,658.6777665766967,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,4965,56537,3077,1884,56541,0.050030893304282786,0.030633150141458815,1188,1889,443,1441,3334,53207,0.38609034774130646,0.2351380042462845,0.05896606002723687,1453.8,1975.46,0.292809667673716,0.034941012080584394,0.055758511918311604,0.06046210321744763,188.4,5105.14,830.0770706643686,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,4965,56537,3077,3108,55317,0.050030893304282786,0.05053494195310722,1188,1889,713,2395,3064,52253,0.38609034774130646,0.2294079794079794,0.05538984399009346,1615.8,2032.7,0.3254380664652568,0.03595344641562163,0.059323274039868625,0.05789105239959553,310.8,5735.5,932.571298494358,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,4965,56537,3077,4266,54159,0.050030893304282786,0.06936359793177457,1188,1889,937,3329,2840,51319,0.38609034774130646,0.21964369432723863,0.052438191251684856,1750.1999999999998,2088.74,0.3525075528700906,0.036944655712188475,0.06241975870703391,0.05575146376206882,426.6,6235.66,1013.8954830737212,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,4965,56537,3077,6173,52252,0.050030893304282786,0.10037071965139345,1188,1889,1250,4923,2527,49725,0.38609034774130646,0.20249473513688643,0.04836178519482508,1938.0,2184.38,0.3903323262839879,0.038636291278277946,0.0670283893206725,0.05275392203712746,617.3000000000001,6888.32,1120.0156092484797,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4965,56537,4289,0,57213,0.06973756950993464,0.0,1488,2801,0,0,3477,53736,0.34693401725343903,0.0,0.06077290126369881,1488.0,2801.0,0.29969788519637464,0.04954277729628385,0.06973756950993464,0.06077290126369881,0.0,4639.0,754.2844135150076,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4965,56537,4289,1896,55317,0.06973756950993464,0.03082826574745537,1488,2801,413,1483,3064,52253,0.34693401725343903,0.2178270042194093,0.05538984399009346,1735.8,2889.98,0.349607250755287,0.05111661389886269,0.07521348899222789,0.056775924982356424,189.60000000000002,5599.42,910.4451887743488,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4965,56537,4289,3054,54159,0.06973756950993464,0.04965692172612273,1488,2801,637,2417,2840,51319,0.34693401725343903,0.2085789129011133,0.052438191251684856,1870.2,2946.02,0.37667673716012084,0.05210782319542954,0.07830997365939318,0.054595702837642875,305.40000000000003,6099.58,991.7693733537121,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4965,56537,4289,4307,52906,0.06973756950993464,0.07003024291892947,1488,2801,833,3474,2644,50262,0.34693401725343903,0.1934060831205015,0.049975428117793826,1987.8,3009.44,0.40036253776435043,0.053229566478589244,0.08125329257585119,0.05268936634718916,430.70000000000005,6498.86,1056.6908393222984,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4965,56537,4289,6214,50999,0.06973756950993464,0.10103736463854834,1488,2801,1152,5062,2325,48674,0.34693401725343903,0.18538783392339878,0.04558912919861174,2179.2,3104.72,0.4389123867069486,0.054914834533137585,0.08591460440310884,0.049553453266280176,621.4000000000001,7169.880000000001,1165.7962342688045,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,4965,56537,6185,0,55317,0.10056583525739,0.0,1901,4284,0,0,3064,52253,0.30735650767987066,0.0,0.05538984399009346,1901.0,4284.0,0.38288016112789525,0.07577338733926456,0.10056583525739,0.05538984399009346,0.0,5221.0,848.9154824233358,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,4965,56537,6185,1777,53540,0.10056583525739,0.028893369321322884,1901,4284,313,1464,2751,50789,0.30735650767987066,0.17613956105796286,0.051382144191258874,2088.8,4371.84,0.4207049345417926,0.07732706015529653,0.10504764072713083,0.05225524950691625,177.70000000000002,5894.46,958.417612435368,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,4965,56537,6185,3065,52252,0.10056583525739,0.04983577769828623,1901,4284,537,2528,2527,49725,0.30735650767987066,0.17520391517128875,0.04836178519482508,2223.2,4435.68,0.44777442094662634,0.07845623220192087,0.10827095053819388,0.049993508757342764,306.5,6373.82,1036.3597931774577,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,4965,56537,6185,4318,50999,0.10056583525739,0.07020909889109297,1901,4284,739,3579,2325,48674,0.30735650767987066,0.1711440481704493,0.04558912919861174,2344.4,4498.74,0.4721852970795569,0.07957160797353945,0.11126695066827094,0.04794465160817477,431.8,6791.46,1104.2665279177913,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,4965,56537,6185,6146,49171,0.10056583525739,0.0999317095379012,1901,4284,984,5162,2080,47091,0.30735650767987066,0.16010413276928084,0.04230135649061439,2491.4,4593.72,0.501792547834844,0.08125156976847021,0.11520145686319144,0.045456483355899864,614.6,7248.679999999999,1178.6088257292445,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.12,0.0,0.12,0.1706412777881954,0.1706412777881954,497.95507381024896,497.95507381024896,61502,4965,56537,7343,0,54159,0.11939449123605736,0.0,2125,5218,0,0,2840,51319,0.2893912569794362,0.0,0.052438191251684856,2125.0,5218.0,0.42799597180261834,0.09229354228204538,0.11939449123605736,0.052438191251684856,0.0,5407.0,879.1584013528015,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.12,0.03,0.15,0.14573348292807567,0.1706412777881954,511.4712880523599,497.95507381024896,61502,4965,56537,7343,1907,52252,0.11939449123605736,0.031007121719618874,2125,5218,313,1594,2527,49725,0.2893912569794362,0.1641321447299423,0.04836178519482508,2312.8,5313.64,0.4658207452165156,0.09398517784813486,0.12400312184969595,0.049228258601859545,190.70000000000002,6059.66,985.2785275275601,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.12,0.05,0.16999999999999998,0.1326846341030797,0.1706412777881954,519.3313634654797,497.95507381024896,61502,4965,56537,7343,3160,50999,0.11939449123605736,0.05138044291242561,2125,5218,515,2645,2325,48674,0.2893912569794362,0.1629746835443038,0.04558912919861174,2434.0,5376.7,0.49023162134944614,0.09510055361975343,0.126999121979773,0.047139853197817896,316.0,6477.3,1053.1852622678937,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.12,0.07,0.19,0.1219681790350782,0.1706412777881954,526.2920163417665,497.95507381024896,61502,4965,56537,7343,4350,49809,0.11939449123605736,0.07072940717375045,2125,5218,675,3675,2165,47644,0.2893912569794362,0.15517241379310345,0.04346604027384609,2530.0,5438.5,0.5095669687814703,0.09619364310097812,0.12956489219862768,0.045485537093595596,435.0,6776.5,1101.8340866963676,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.12,0.1,0.22,0.10723882008329237,0.1706412777881954,536.7759474858359,497.95507381024896,61502,4965,56537,7343,6257,47902,0.11939449123605736,0.10173652889336932,2125,5218,906,5351,1934,45968,0.2893912569794362,0.14479782643439348,0.04037409711494301,2668.6,5539.06,0.5374823766364552,0.09797230132479616,0.13345354622613897,0.04308900344764566,625.7,7178.24,1167.155539657247,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.15,0.0,0.15,0.14573348292807567,0.14573348292807567,511.4712880523599,511.4712880523599,61502,4965,56537,9250,0,52252,0.15040161295567625,0.0,2438,6812,0,0,2527,49725,0.26356756756756755,0.0,0.04836178519482508,2438.0,6812.0,0.4910372608257805,0.12048746838353644,0.15040161295567625,0.04836178519482508,0.0,5378.0,874.4431075412182,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.15,0.03,0.18,0.12680942304949777,0.14573348292807567,523.08532561682,511.4712880523599,61502,4965,56537,9250,1868,50384,0.15040161295567625,0.030372996000130076,2438,6812,279,1589,2248,48136,0.26356756756756755,0.1493576017130621,0.04461733883772626,2605.4,6907.34,0.5247532729103727,0.12217379769000832,0.15467366914897077,0.04538629709289957,186.8,5932.86,964.6613118272576,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.15,0.05,0.2,0.11686200308818163,0.14573348292807567,529.7952434587617,511.4712880523599,61502,4965,56537,9250,3081,49171,0.15040161295567625,0.05009593183961497,2438,6812,447,2634,2080,47091,0.26356756756756755,0.1450827653359299,0.04230135649061439,2706.2,6970.04,0.545055387713998,0.12328280595008578,0.15733211928067384,0.04358450315055679,308.1,6252.86,1016.692140093005,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.15,0.07,0.22,0.10723882008329237,0.14573348292807567,536.7759474858359,511.4712880523599,61502,4965,56537,9250,4350,47902,0.15040161295567625,0.07072940717375045,2438,6812,593,3757,1934,45968,0.26356756756756755,0.13632183908045978,0.04037409711494301,2793.8,7037.42,0.5626988922457201,0.12447459186019774,0.15985203733211928,0.042019880481773256,435.0,6496.58,1056.3201196709051,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,final_holdout,0.15,0.1,0.25,0.09552850331754612,0.14573348292807567,546.0571888633244,511.4712880523599,61502,4965,56537,9250,6134,46118,0.15040161295567625,0.09973659393190465,2438,6812,801,5333,1726,44392,0.26356756756756755,0.1305836322138898,0.037425733986729694,2918.6,7131.98,0.5878348439073514,0.12614712489166385,0.16341875060973626,0.03977344065528221,613.4,6847.620000000001,1113.39793827843,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.0,0.0,0.0,inf,inf,,,61502,4965,56537,0,0,61502,0.0,0.0,0,0,0,0,4965,56537,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,0.0,0.0,0.08072908198107379,0.0,0.0,0.0,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,4965,56537,0,1846,59656,0.0,0.030015284055803063,0,0,816,1030,4149,55507,0.0,0.4420368364030336,0.06954874614456216,489.59999999999997,61.8,0.09861027190332326,0.0010930894812246847,0.008965562095541607,0.0734266766857094,184.60000000000002,2201.6,357.97209846834244,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,4965,56537,0,3076,58426,0.0,0.05001463367044974,0,0,1191,1885,3774,54652,0.0,0.38719115734720416,0.06459452983260877,714.6,113.1,0.1439274924471299,0.0020004598758335246,0.01345809892361224,0.0700527241352599,307.6,3152.3,512.5524373191116,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,4965,56537,0,4306,57196,0.0,0.07001398328509642,0,0,1536,2770,3429,53767,0.0,0.35671156525777986,0.059951744877264145,921.5999999999999,166.2,0.185619335347432,0.0029396678281479382,0.017687229683587526,0.06692797388693386,430.6,4011.2000000000003,652.2064323111445,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,4965,56537,0,6151,55351,0.0,0.10001300770706643,0,0,1948,4203,3017,52334,0.0,0.3166964721183547,0.05450669364600459,1168.8,252.17999999999998,0.23540785498489425,0.004460441834550825,0.02310461448408182,0.06318467962095184,615.1,4976.719999999999,809.1964488959708,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,4965,56537,616,0,60886,0.010015934441156385,0.0,333,283,0,0,4632,56254,0.5405844155844156,0.0,0.07607660217455572,333.0,283.0,0.06706948640483383,0.005005571572598475,0.010015934441156385,0.07607660217455572,0.0,1382.0,224.70813957269684,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,4965,56537,616,1845,59041,0.010015934441156385,0.029999024421970017,333,283,682,1163,3950,55091,0.5405844155844156,0.36964769647696477,0.06690266086279026,742.2,352.78,0.14948640483383688,0.006239807559651201,0.017803973854508798,0.0699057824736264,184.5,3173.7200000000003,516.03525088615,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,4965,56537,616,3075,57811,0.010015934441156385,0.049998374036616694,333,283,1028,2047,3604,54207,0.5405844155844156,0.3343089430894309,0.062341076957672416,949.8,405.82,0.19129909365558911,0.007177954260042096,0.022041884816753926,0.06675713484336049,307.5,4035.6800000000003,656.1867906734741,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,4965,56537,616,4305,56581,0.010015934441156385,0.06999772365126337,333,283,1349,2956,3283,53298,0.5405844155844156,0.31335656213704993,0.058023011258196214,1142.4,460.36,0.23009063444108763,0.008142632258520969,0.026060290722252934,0.06381717030132603,430.5,4821.14,783.8997105785178,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,4965,56537,616,6150,54736,0.010015934441156385,0.09999674807323339,333,283,1727,4423,2905,51831,0.5405844155844156,0.2808130081300813,0.05307293189125987,1369.2,548.38,0.2757703927492447,0.009699488830323505,0.031179148645572502,0.060347990296792345,615.0,5682.62,923.9732041234431,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
balanced_base,validation,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,4965,56537,1846,0,59656,0.030015284055803063,0.0,816,1030,0,0,4149,55507,0.4420368364030336,0.0,0.06954874614456216,816.0,1030.0,0.16435045317220545,0.01821815802041141,0.030015284055803063,0.06954874614456216,0.0,3050.0,495.9188319079055,5.0,1.0,0.1,0.6,0.06,0.15,0.1,0.25
